"","team.2","team.1","Id","Season","Pred","winner","t1.name","t2.name","winner.name"
"562",1323,1112,"2016_1112_1323",2016,0.622745561599732,1112,"Arizona","Notre Dame","Arizona"
"563",1323,1114,"2016_1114_1323",2016,0.706307101249695,1114,"Ark Little Rock","Notre Dame","Ark Little Rock"
"564",1323,1122,"2016_1122_1323",2016,0.491727197170257,1323,"Austin Peay","Notre Dame","Notre Dame"
"565",1323,1124,"2016_1124_1323",2016,0.565738725662231,1124,"Baylor","Notre Dame","Baylor"
"566",1323,1138,"2016_1138_1323",2016,0.512643766403198,1138,"Buffalo","Notre Dame","Buffalo"
"567",1323,1139,"2016_1139_1323",2016,0.591957950592041,1139,"Butler","Notre Dame","Butler"
"568",1323,1143,"2016_1143_1323",2016,0.624902558326721,1143,"California","Notre Dame","California"
"569",1323,1151,"2016_1151_1323",2016,0.698838925361633,1151,"Chattanooga","Notre Dame","Chattanooga"
"570",1323,1153,"2016_1153_1323",2016,0.62708750963211,1153,"Cincinnati","Notre Dame","Cincinnati"
"571",1323,1160,"2016_1160_1323",2016,0.563783550262451,1160,"Colorado","Notre Dame","Colorado"
"572",1323,1163,"2016_1163_1323",2016,0.62482705116272,1163,"Connecticut","Notre Dame","Connecticut"
"573",1323,1167,"2016_1167_1323",2016,0.614811897277832,1167,"CS Bakersfield","Notre Dame","CS Bakersfield"
"574",1323,1173,"2016_1173_1323",2016,0.646447658538818,1173,"Dayton","Notre Dame","Dayton"
"575",1323,1181,"2016_1181_1323",2016,0.612470090389252,1181,"Duke","Notre Dame","Duke"
"576",1323,1192,"2016_1192_1323",2016,0.505776262283325,1192,"F Dickinson","Notre Dame","F Dickinson"
"577",1323,1195,"2016_1195_1323",2016,0.488363778591156,1323,"FL Gulf Coast","Notre Dame","Notre Dame"
"578",1323,1201,"2016_1201_1323",2016,0.50074235200882,1201,"Fresno St","Notre Dame","Fresno St"
"579",1323,1211,"2016_1211_1323",2016,0.729015552997589,1211,"Gonzaga","Notre Dame","Gonzaga"
"580",1323,1214,"2016_1214_1323",2016,0.485026353597641,1323,"Hampton","Notre Dame","Notre Dame"
"581",1323,1218,"2016_1218_1323",2016,0.682833981513977,1218,"Hawaii","Notre Dame","Hawaii"
"582",1323,1221,"2016_1221_1323",2016,0.470496773719788,1323,"Holy Cross","Notre Dame","Notre Dame"
"583",1323,1231,"2016_1231_1323",2016,0.693487966060638,1231,"Indiana","Notre Dame","Indiana"
"584",1323,1233,"2016_1233_1323",2016,0.569056463241577,1233,"Iona","Notre Dame","Iona"
"585",1323,1234,"2016_1234_1323",2016,0.646448886394501,1234,"Iowa","Notre Dame","Iowa"
"586",1323,1235,"2016_1235_1323",2016,0.573454439640045,1235,"Iowa St","Notre Dame","Iowa St"
"587",1323,1242,"2016_1242_1323",2016,0.736829769611358,1242,"Kansas","Notre Dame","Kansas"
"588",1323,1246,"2016_1246_1323",2016,0.697974133491516,1246,"Kentucky","Notre Dame","Kentucky"
"589",1323,1268,"2016_1268_1323",2016,0.687081599235535,1268,"Maryland","Notre Dame","Maryland"
"590",1323,1274,"2016_1274_1323",2016,0.6999556183815,1274,"Miami FL","Notre Dame","Miami FL"
"591",1323,1276,"2016_1276_1323",2016,0.60018173456192,1276,"Michigan","Notre Dame","Michigan"
"592",1323,1277,"2016_1277_1323",2016,0.79007420539856,1277,"Michigan St","Notre Dame","Michigan St"
"593",1323,1292,"2016_1292_1323",2016,0.56502023935318,1292,"MTSU","Notre Dame","MTSU"
"594",1323,1314,"2016_1314_1323",2016,0.744457340240478,1314,"North Carolina","Notre Dame","North Carolina"
"595",1323,1320,"2016_1320_1323",2016,0.569285392761231,1320,"Northern Iowa","Notre Dame","Northern Iowa"
"596",1328,1112,"2016_1112_1328",2016,0.597413921356201,1112,"Arizona","Oklahoma","Arizona"
"597",1328,1114,"2016_1114_1328",2016,0.667450118064881,1114,"Ark Little Rock","Oklahoma","Ark Little Rock"
"598",1328,1122,"2016_1122_1328",2016,0.427938687801361,1328,"Austin Peay","Oklahoma","Oklahoma"
"599",1328,1124,"2016_1124_1328",2016,0.519104957580566,1124,"Baylor","Oklahoma","Baylor"
"600",1328,1138,"2016_1138_1328",2016,0.440355426073074,1328,"Buffalo","Oklahoma","Oklahoma"
"601",1328,1139,"2016_1139_1328",2016,0.553728294372559,1139,"Butler","Oklahoma","Butler"
"602",1328,1143,"2016_1143_1328",2016,0.597927784919739,1143,"California","Oklahoma","California"
"603",1328,1151,"2016_1151_1328",2016,0.632300281524658,1151,"Chattanooga","Oklahoma","Chattanooga"
"604",1328,1153,"2016_1153_1328",2016,0.580782473087311,1153,"Cincinnati","Oklahoma","Cincinnati"
"605",1328,1160,"2016_1160_1328",2016,0.514422476291657,1160,"Colorado","Oklahoma","Colorado"
"606",1328,1163,"2016_1163_1328",2016,0.592247676849365,1163,"Connecticut","Oklahoma","Connecticut"
"607",1328,1167,"2016_1167_1328",2016,0.582039570808411,1167,"CS Bakersfield","Oklahoma","CS Bakersfield"
"608",1328,1173,"2016_1173_1328",2016,0.5948779463768,1173,"Dayton","Oklahoma","Dayton"
"609",1328,1181,"2016_1181_1328",2016,0.566797602176666,1181,"Duke","Oklahoma","Duke"
"610",1328,1192,"2016_1192_1328",2016,0.444144415855408,1328,"F Dickinson","Oklahoma","Oklahoma"
"611",1328,1195,"2016_1195_1328",2016,0.43119558095932,1328,"FL Gulf Coast","Oklahoma","Oklahoma"
"612",1328,1201,"2016_1201_1328",2016,0.445524668693542,1328,"Fresno St","Oklahoma","Oklahoma"
"613",1328,1211,"2016_1211_1328",2016,0.684999012947082,1211,"Gonzaga","Oklahoma","Gonzaga"
"614",1328,1214,"2016_1214_1328",2016,0.440436595678329,1328,"Hampton","Oklahoma","Oklahoma"
"615",1328,1218,"2016_1218_1328",2016,0.63940806388855,1218,"Hawaii","Oklahoma","Hawaii"
"616",1328,1221,"2016_1221_1328",2016,0.416734713315964,1328,"Holy Cross","Oklahoma","Oklahoma"
"617",1328,1231,"2016_1231_1328",2016,0.663109600543976,1231,"Indiana","Oklahoma","Indiana"
"618",1328,1233,"2016_1233_1328",2016,0.52939738035202,1233,"Iona","Oklahoma","Iona"
"619",1328,1234,"2016_1234_1328",2016,0.623710191249847,1234,"Iowa","Oklahoma","Iowa"
"620",1328,1235,"2016_1235_1328",2016,0.530592536926269,1235,"Iowa St","Oklahoma","Iowa St"
"621",1328,1242,"2016_1242_1328",2016,0.671883380413056,1242,"Kansas","Oklahoma","Kansas"
"622",1328,1246,"2016_1246_1328",2016,0.66026200056076,1246,"Kentucky","Oklahoma","Kentucky"
"623",1328,1268,"2016_1268_1328",2016,0.656557142734528,1268,"Maryland","Oklahoma","Maryland"
"624",1328,1274,"2016_1274_1328",2016,0.668370175361633,1274,"Miami FL","Oklahoma","Miami FL"
"625",1328,1276,"2016_1276_1328",2016,0.559324550628662,1276,"Michigan","Oklahoma","Michigan"
"626",1328,1277,"2016_1277_1328",2016,0.75015572309494,1277,"Michigan St","Oklahoma","Michigan St"
"627",1328,1292,"2016_1292_1328",2016,0.506665182113647,1292,"MTSU","Oklahoma","MTSU"
"628",1328,1314,"2016_1314_1328",2016,0.684561920166016,1314,"North Carolina","Oklahoma","North Carolina"
"629",1328,1320,"2016_1320_1328",2016,0.501201224327087,1320,"Northern Iowa","Oklahoma","Northern Iowa"
"630",1328,1323,"2016_1323_1328",2016,0.562226355075836,1323,"Notre Dame","Oklahoma","Notre Dame"
"631",1332,1112,"2016_1112_1332",2016,0.616747117042541,1112,"Arizona","Oregon","Arizona"
"632",1332,1114,"2016_1114_1332",2016,0.696028172969818,1114,"Ark Little Rock","Oregon","Ark Little Rock"
"633",1332,1122,"2016_1122_1332",2016,0.452994954586029,1332,"Austin Peay","Oregon","Oregon"
"634",1332,1124,"2016_1124_1332",2016,0.534959018230438,1124,"Baylor","Oregon","Baylor"
"635",1332,1138,"2016_1138_1332",2016,0.464376097917557,1332,"Buffalo","Oregon","Oregon"
"636",1332,1139,"2016_1139_1332",2016,0.577504682540893,1139,"Butler","Oregon","Butler"
"637",1332,1143,"2016_1143_1332",2016,0.606358468532562,1143,"California","Oregon","California"
"638",1332,1151,"2016_1151_1332",2016,0.662594926357269,1151,"Chattanooga","Oregon","Chattanooga"
"639",1332,1153,"2016_1153_1332",2016,0.615533185005188,1153,"Cincinnati","Oregon","Cincinnati"
"640",1332,1160,"2016_1160_1332",2016,0.530091726779937,1160,"Colorado","Oregon","Colorado"
"641",1332,1163,"2016_1163_1332",2016,0.615963268280029,1163,"Connecticut","Oregon","Connecticut"
"642",1332,1167,"2016_1167_1332",2016,0.600730335712433,1167,"CS Bakersfield","Oregon","CS Bakersfield"
"643",1332,1173,"2016_1173_1332",2016,0.626089382171631,1173,"Dayton","Oregon","Dayton"
"644",1332,1181,"2016_1181_1332",2016,0.591464304924011,1181,"Duke","Oregon","Duke"
"645",1332,1192,"2016_1192_1332",2016,0.452836853265762,1332,"F Dickinson","Oregon","Oregon"
"646",1332,1195,"2016_1195_1332",2016,0.446885824203491,1332,"FL Gulf Coast","Oregon","Oregon"
"647",1332,1201,"2016_1201_1332",2016,0.478615486621857,1332,"Fresno St","Oregon","Oregon"
"648",1332,1211,"2016_1211_1332",2016,0.70588219165802,1211,"Gonzaga","Oregon","Gonzaga"
"649",1332,1214,"2016_1214_1332",2016,0.453944724798202,1332,"Hampton","Oregon","Oregon"
"650",1332,1218,"2016_1218_1332",2016,0.667344164848328,1218,"Hawaii","Oregon","Hawaii"
"651",1332,1221,"2016_1221_1332",2016,0.435980677604675,1332,"Holy Cross","Oregon","Oregon"
"652",1332,1231,"2016_1231_1332",2016,0.686962461471558,1231,"Indiana","Oregon","Indiana"
"653",1332,1233,"2016_1233_1332",2016,0.535957539081573,1233,"Iona","Oregon","Iona"
"654",1332,1234,"2016_1234_1332",2016,0.6379847407341,1234,"Iowa","Oregon","Iowa"
"655",1332,1235,"2016_1235_1332",2016,0.539203774929047,1235,"Iowa St","Oregon","Iowa St"
"656",1332,1242,"2016_1242_1332",2016,0.694801676273346,1242,"Kansas","Oregon","Kansas"
"657",1332,1246,"2016_1246_1332",2016,0.680840349197388,1246,"Kentucky","Oregon","Kentucky"
"658",1332,1268,"2016_1268_1332",2016,0.681514132022858,1268,"Maryland","Oregon","Maryland"
"659",1332,1274,"2016_1274_1332",2016,0.690600955486298,1274,"Miami FL","Oregon","Miami FL"
"660",1332,1276,"2016_1276_1332",2016,0.578680372238159,1276,"Michigan","Oregon","Michigan"
"661",1332,1277,"2016_1277_1332",2016,0.769357717037201,1277,"Michigan St","Oregon","Michigan St"
"662",1332,1292,"2016_1292_1332",2016,0.520995807647705,1292,"MTSU","Oregon","MTSU"
"663",1332,1314,"2016_1314_1332",2016,0.705914914608002,1314,"North Carolina","Oregon","North Carolina"
"664",1332,1320,"2016_1320_1332",2016,0.524762988090515,1320,"Northern Iowa","Oregon","Northern Iowa"
"665",1332,1323,"2016_1323_1332",2016,0.570454597473144,1323,"Notre Dame","Oregon","Notre Dame"
"666",1332,1328,"2016_1328_1332",2016,0.644252276420593,1328,"Oklahoma","Oregon","Oklahoma"
"667",1333,1112,"2016_1112_1333",2016,0.652345478534698,1112,"Arizona","Oregon St","Arizona"
"668",1333,1114,"2016_1114_1333",2016,0.731670343875885,1114,"Ark Little Rock","Oregon St","Ark Little Rock"
"669",1333,1122,"2016_1122_1333",2016,0.511415135860443,1122,"Austin Peay","Oregon St","Austin Peay"
"670",1333,1124,"2016_1124_1333",2016,0.598663496971131,1124,"Baylor","Oregon St","Baylor"
"671",1333,1138,"2016_1138_1333",2016,0.522411799430847,1138,"Buffalo","Oregon St","Buffalo"
"672",1333,1139,"2016_1139_1333",2016,0.611070644855499,1139,"Butler","Oregon St","Butler"
"673",1333,1143,"2016_1143_1333",2016,0.644657671451569,1143,"California","Oregon St","California"
"674",1333,1151,"2016_1151_1333",2016,0.7326376080513,1151,"Chattanooga","Oregon St","Chattanooga"
"675",1333,1153,"2016_1153_1333",2016,0.665590369701385,1153,"Cincinnati","Oregon St","Cincinnati"
"676",1333,1160,"2016_1160_1333",2016,0.587941217422486,1160,"Colorado","Oregon St","Colorado"
"677",1333,1163,"2016_1163_1333",2016,0.656716108322144,1163,"Connecticut","Oregon St","Connecticut"
"678",1333,1167,"2016_1167_1333",2016,0.653610396385193,1167,"CS Bakersfield","Oregon St","CS Bakersfield"
"679",1333,1173,"2016_1173_1333",2016,0.689340496063232,1173,"Dayton","Oregon St","Dayton"
"680",1333,1181,"2016_1181_1333",2016,0.642944812774658,1181,"Duke","Oregon St","Duke"
"681",1333,1192,"2016_1192_1333",2016,0.517291486263276,1192,"F Dickinson","Oregon St","F Dickinson"
"682",1333,1195,"2016_1195_1333",2016,0.507887196540832,1195,"FL Gulf Coast","Oregon St","FL Gulf Coast"
"683",1333,1201,"2016_1201_1333",2016,0.530806195735931,1201,"Fresno St","Oregon St","Fresno St"
"684",1333,1211,"2016_1211_1333",2016,0.749923694133759,1211,"Gonzaga","Oregon St","Gonzaga"
"685",1333,1214,"2016_1214_1333",2016,0.500904107093811,1214,"Hampton","Oregon St","Hampton"
"686",1333,1218,"2016_1218_1333",2016,0.699276530742645,1218,"Hawaii","Oregon St","Hawaii"
"687",1333,1221,"2016_1221_1333",2016,0.494949054718017,1333,"Holy Cross","Oregon St","Oregon St"
"688",1333,1231,"2016_1231_1333",2016,0.720993304252625,1231,"Indiana","Oregon St","Indiana"
"689",1333,1233,"2016_1233_1333",2016,0.590732061862946,1233,"Iona","Oregon St","Iona"
"690",1333,1234,"2016_1234_1333",2016,0.670433032512665,1234,"Iowa","Oregon St","Iowa"
"691",1333,1235,"2016_1235_1333",2016,0.598250544071197,1235,"Iowa St","Oregon St","Iowa St"
"692",1333,1242,"2016_1242_1333",2016,0.753262782096863,1242,"Kansas","Oregon St","Kansas"
"693",1333,1246,"2016_1246_1333",2016,0.716172575950623,1246,"Kentucky","Oregon St","Kentucky"
"694",1333,1268,"2016_1268_1333",2016,0.703738474845886,1268,"Maryland","Oregon St","Maryland"
"695",1333,1274,"2016_1274_1333",2016,0.726011621952057,1274,"Miami FL","Oregon St","Miami FL"
"696",1333,1276,"2016_1276_1333",2016,0.639671123027801,1276,"Michigan","Oregon St","Michigan"
"697",1333,1277,"2016_1277_1333",2016,0.808864831924438,1277,"Michigan St","Oregon St","Michigan St"
"698",1333,1292,"2016_1292_1333",2016,0.577243864536285,1292,"MTSU","Oregon St","MTSU"
"699",1333,1314,"2016_1314_1333",2016,0.756958711147308,1314,"North Carolina","Oregon St","North Carolina"
"700",1333,1320,"2016_1320_1333",2016,0.605147635936737,1320,"Northern Iowa","Oregon St","Northern Iowa"
"701",1333,1323,"2016_1323_1333",2016,0.64536247253418,1323,"Notre Dame","Oregon St","Notre Dame"
"702",1333,1328,"2016_1328_1333",2016,0.680368459224701,1328,"Oklahoma","Oregon St","Oklahoma"
"703",1333,1332,"2016_1332_1333",2016,0.734020793437958,1332,"Oregon","Oregon St","Oregon"
"704",1338,1112,"2016_1112_1338",2016,0.536896133422852,1112,"Arizona","Pittsburgh","Arizona"
"705",1338,1114,"2016_1114_1338",2016,0.653829967975616,1114,"Ark Little Rock","Pittsburgh","Ark Little Rock"
"706",1338,1122,"2016_1122_1338",2016,0.450186437368393,1338,"Austin Peay","Pittsburgh","Pittsburgh"
"707",1338,1124,"2016_1124_1338",2016,0.523377478122711,1124,"Baylor","Pittsburgh","Baylor"
"708",1338,1138,"2016_1138_1338",2016,0.472567218542099,1338,"Buffalo","Pittsburgh","Pittsburgh"
"709",1338,1139,"2016_1139_1338",2016,0.549905562400818,1139,"Butler","Pittsburgh","Butler"
"710",1338,1143,"2016_1143_1338",2016,0.566516005992889,1143,"California","Pittsburgh","California"
"711",1338,1151,"2016_1151_1338",2016,0.64645128250122,1151,"Chattanooga","Pittsburgh","Chattanooga"
"712",1338,1153,"2016_1153_1338",2016,0.547993946075439,1153,"Cincinnati","Pittsburgh","Cincinnati"
"713",1338,1160,"2016_1160_1338",2016,0.517073708772659,1160,"Colorado","Pittsburgh","Colorado"
"714",1338,1163,"2016_1163_1338",2016,0.540582203865051,1163,"Connecticut","Pittsburgh","Connecticut"
"715",1338,1167,"2016_1167_1338",2016,0.563227903842926,1167,"CS Bakersfield","Pittsburgh","CS Bakersfield"
"716",1338,1173,"2016_1173_1338",2016,0.570332372188568,1173,"Dayton","Pittsburgh","Dayton"
"717",1338,1181,"2016_1181_1338",2016,0.567012369632721,1181,"Duke","Pittsburgh","Duke"
"718",1338,1192,"2016_1192_1338",2016,0.461247158050537,1338,"F Dickinson","Pittsburgh","Pittsburgh"
"719",1338,1195,"2016_1195_1338",2016,0.438313555717468,1338,"FL Gulf Coast","Pittsburgh","Pittsburgh"
"720",1338,1201,"2016_1201_1338",2016,0.448010867834091,1338,"Fresno St","Pittsburgh","Pittsburgh"
"721",1338,1211,"2016_1211_1338",2016,0.651221668720245,1211,"Gonzaga","Pittsburgh","Gonzaga"
"722",1338,1214,"2016_1214_1338",2016,0.432789796590805,1338,"Hampton","Pittsburgh","Pittsburgh"
"723",1338,1218,"2016_1218_1338",2016,0.622012782096863,1218,"Hawaii","Pittsburgh","Hawaii"
"724",1338,1221,"2016_1221_1338",2016,0.419262528419495,1338,"Holy Cross","Pittsburgh","Pittsburgh"
"725",1338,1231,"2016_1231_1338",2016,0.625787103176117,1231,"Indiana","Pittsburgh","Indiana"
"726",1338,1233,"2016_1233_1338",2016,0.527736401557922,1233,"Iona","Pittsburgh","Iona"
"727",1338,1234,"2016_1234_1338",2016,0.603978323936462,1234,"Iowa","Pittsburgh","Iowa"
"728",1338,1235,"2016_1235_1338",2016,0.525952470302582,1235,"Iowa St","Pittsburgh","Iowa St"
"729",1338,1242,"2016_1242_1338",2016,0.655235767364502,1242,"Kansas","Pittsburgh","Kansas"
"730",1338,1246,"2016_1246_1338",2016,0.6290203332901,1246,"Kentucky","Pittsburgh","Kentucky"
"731",1338,1268,"2016_1268_1338",2016,0.613958430290222,1268,"Maryland","Pittsburgh","Maryland"
"732",1338,1274,"2016_1274_1338",2016,0.642093551158905,1274,"Miami FL","Pittsburgh","Miami FL"
"733",1338,1276,"2016_1276_1338",2016,0.563581264019012,1276,"Michigan","Pittsburgh","Michigan"
"734",1338,1277,"2016_1277_1338",2016,0.732044994831086,1277,"Michigan St","Pittsburgh","Michigan St"
"735",1338,1292,"2016_1292_1338",2016,0.512018394470215,1292,"MTSU","Pittsburgh","MTSU"
"736",1338,1314,"2016_1314_1338",2016,0.679409039020538,1314,"North Carolina","Pittsburgh","North Carolina"
"737",1338,1320,"2016_1320_1338",2016,0.506208670139313,1320,"Northern Iowa","Pittsburgh","Northern Iowa"
"738",1338,1323,"2016_1323_1338",2016,0.577426171302795,1323,"Notre Dame","Pittsburgh","Notre Dame"
"739",1338,1328,"2016_1328_1338",2016,0.56964955329895,1328,"Oklahoma","Pittsburgh","Oklahoma"
"740",1338,1332,"2016_1332_1338",2016,0.658137321472168,1332,"Oregon","Pittsburgh","Oregon"
"741",1338,1333,"2016_1333_1338",2016,0.474683219194412,1338,"Oregon St","Pittsburgh","Pittsburgh"
"742",1344,1112,"2016_1112_1344",2016,0.572954380512237,1112,"Arizona","Providence","Arizona"
"743",1344,1114,"2016_1114_1344",2016,0.668784093856812,1114,"Ark Little Rock","Providence","Ark Little Rock"
"744",1344,1122,"2016_1122_1344",2016,0.439686077833175,1344,"Austin Peay","Providence","Providence"
"745",1344,1124,"2016_1124_1344",2016,0.536858177185059,1124,"Baylor","Providence","Baylor"
"746",1344,1138,"2016_1138_1344",2016,0.466760236024857,1344,"Buffalo","Providence","Providence"
"747",1344,1139,"2016_1139_1344",2016,0.555636191368103,1139,"Butler","Providence","Butler"
"748",1344,1143,"2016_1143_1344",2016,0.578017568588257,1143,"California","Providence","California"
"749",1344,1151,"2016_1151_1344",2016,0.664381444454193,1151,"Chattanooga","Providence","Chattanooga"
"750",1344,1153,"2016_1153_1344",2016,0.580782294273377,1153,"Cincinnati","Providence","Cincinnati"
"751",1344,1160,"2016_1160_1344",2016,0.521087801456451,1160,"Colorado","Providence","Colorado"
"752",1344,1163,"2016_1163_1344",2016,0.56902357339859,1163,"Connecticut","Providence","Connecticut"
"753",1344,1167,"2016_1167_1344",2016,0.584959983825684,1167,"CS Bakersfield","Providence","CS Bakersfield"
"754",1344,1173,"2016_1173_1344",2016,0.601739144325256,1173,"Dayton","Providence","Dayton"
"755",1344,1181,"2016_1181_1344",2016,0.596808671951294,1181,"Duke","Providence","Duke"
"756",1344,1192,"2016_1192_1344",2016,0.455938327312469,1344,"F Dickinson","Providence","Providence"
"757",1344,1195,"2016_1195_1344",2016,0.434803861379623,1344,"FL Gulf Coast","Providence","Providence"
"758",1344,1201,"2016_1201_1344",2016,0.457011920213699,1344,"Fresno St","Providence","Providence"
"759",1344,1211,"2016_1211_1344",2016,0.681129455566406,1211,"Gonzaga","Providence","Gonzaga"
"760",1344,1214,"2016_1214_1344",2016,0.430589026212692,1344,"Hampton","Providence","Providence"
"761",1344,1218,"2016_1218_1344",2016,0.638963305950165,1218,"Hawaii","Providence","Hawaii"
"762",1344,1221,"2016_1221_1344",2016,0.423020565509796,1344,"Holy Cross","Providence","Providence"
"763",1344,1231,"2016_1231_1344",2016,0.654573357105255,1231,"Indiana","Providence","Indiana"
"764",1344,1233,"2016_1233_1344",2016,0.543228566646576,1233,"Iona","Providence","Iona"
"765",1344,1234,"2016_1234_1344",2016,0.619054186344147,1234,"Iowa","Providence","Iowa"
"766",1344,1235,"2016_1235_1344",2016,0.534068834781647,1235,"Iowa St","Providence","Iowa St"
"767",1344,1242,"2016_1242_1344",2016,0.682891607284546,1242,"Kansas","Providence","Kansas"
"768",1344,1246,"2016_1246_1344",2016,0.655827808380127,1246,"Kentucky","Providence","Kentucky"
"769",1344,1268,"2016_1268_1344",2016,0.64327883720398,1268,"Maryland","Providence","Maryland"
"770",1344,1274,"2016_1274_1344",2016,0.667395651340485,1274,"Miami FL","Providence","Miami FL"
"771",1344,1276,"2016_1276_1344",2016,0.583323347568512,1276,"Michigan","Providence","Michigan"
"772",1344,1277,"2016_1277_1344",2016,0.75362948179245,1277,"Michigan St","Providence","Michigan St"
"773",1344,1292,"2016_1292_1344",2016,0.514244449138642,1292,"MTSU","Providence","MTSU"
"774",1344,1314,"2016_1314_1344",2016,0.704030930995941,1314,"North Carolina","Providence","North Carolina"
"775",1344,1320,"2016_1320_1344",2016,0.519599258899688,1320,"Northern Iowa","Providence","Northern Iowa"
"776",1344,1323,"2016_1323_1344",2016,0.58986165523529,1323,"Notre Dame","Providence","Notre Dame"
"777",1344,1328,"2016_1328_1344",2016,0.593692100048065,1328,"Oklahoma","Providence","Oklahoma"
"778",1344,1332,"2016_1332_1344",2016,0.682611131668091,1332,"Oregon","Providence","Oregon"
"779",1344,1333,"2016_1333_1344",2016,0.472323453426361,1344,"Oregon St","Providence","Providence"
"780",1344,1338,"2016_1338_1344",2016,0.560168361663819,1338,"Pittsburgh","Providence","Pittsburgh"
"781",1345,1112,"2016_1112_1345",2016,0.549285233020782,1112,"Arizona","Purdue","Arizona"
"782",1345,1114,"2016_1114_1345",2016,0.639412593841553,1114,"Ark Little Rock","Purdue","Ark Little Rock"
"783",1345,1122,"2016_1122_1345",2016,0.401845699548721,1345,"Austin Peay","Purdue","Purdue"
"784",1345,1124,"2016_1124_1345",2016,0.47761892080307,1345,"Baylor","Purdue","Purdue"
"785",1345,1138,"2016_1138_1345",2016,0.412367248535156,1345,"Buffalo","Purdue","Purdue"
"786",1345,1139,"2016_1139_1345",2016,0.52056143283844,1139,"Butler","Purdue","Butler"
"787",1345,1143,"2016_1143_1345",2016,0.568107485771179,1143,"California","Purdue","California"
"788",1345,1151,"2016_1151_1345",2016,0.616333198547363,1151,"Chattanooga","Purdue","Chattanooga"
"789",1345,1153,"2016_1153_1345",2016,0.554215002059937,1153,"Cincinnati","Purdue","Cincinnati"
"790",1345,1160,"2016_1160_1345",2016,0.486769866943359,1345,"Colorado","Purdue","Purdue"
"791",1345,1163,"2016_1163_1345",2016,0.564492154121399,1163,"Connecticut","Purdue","Connecticut"
"792",1345,1167,"2016_1167_1345",2016,0.551632118225098,1167,"CS Bakersfield","Purdue","CS Bakersfield"
"793",1345,1173,"2016_1173_1345",2016,0.558500397205353,1173,"Dayton","Purdue","Dayton"
"794",1345,1181,"2016_1181_1345",2016,0.530214595794678,1181,"Duke","Purdue","Duke"
"795",1345,1192,"2016_1192_1345",2016,0.407942563295364,1345,"F Dickinson","Purdue","Purdue"
"796",1345,1195,"2016_1195_1345",2016,0.400518864393235,1345,"FL Gulf Coast","Purdue","Purdue"
"797",1345,1201,"2016_1201_1345",2016,0.40810866355896,1345,"Fresno St","Purdue","Purdue"
"798",1345,1211,"2016_1211_1345",2016,0.661352872848511,1211,"Gonzaga","Purdue","Gonzaga"
"799",1345,1214,"2016_1214_1345",2016,0.396198475360871,1345,"Hampton","Purdue","Purdue"
"800",1345,1218,"2016_1218_1345",2016,0.606353747844696,1218,"Hawaii","Purdue","Hawaii"
"801",1345,1221,"2016_1221_1345",2016,0.390875011682511,1345,"Holy Cross","Purdue","Purdue"
"802",1345,1231,"2016_1231_1345",2016,0.634670889377594,1231,"Indiana","Purdue","Indiana"
"803",1345,1233,"2016_1233_1345",2016,0.484474241733551,1345,"Iona","Purdue","Purdue"
"804",1345,1234,"2016_1234_1345",2016,0.584718263149261,1234,"Iowa","Purdue","Iowa"
"805",1345,1235,"2016_1235_1345",2016,0.484783530235291,1345,"Iowa St","Purdue","Purdue"
"806",1345,1242,"2016_1242_1345",2016,0.652445900440216,1242,"Kansas","Purdue","Kansas"
"807",1345,1246,"2016_1246_1345",2016,0.632015681266784,1246,"Kentucky","Purdue","Kentucky"
"808",1345,1268,"2016_1268_1345",2016,0.647903871536255,1268,"Maryland","Purdue","Maryland"
"809",1345,1274,"2016_1274_1345",2016,0.644010269641876,1274,"Miami FL","Purdue","Miami FL"
"810",1345,1276,"2016_1276_1345",2016,0.523549890518189,1276,"Michigan","Purdue","Michigan"
"811",1345,1277,"2016_1277_1345",2016,0.725877606868744,1277,"Michigan St","Purdue","Michigan St"
"812",1345,1292,"2016_1292_1345",2016,0.482892543077469,1345,"MTSU","Purdue","Purdue"
"813",1345,1314,"2016_1314_1345",2016,0.661618030071259,1314,"North Carolina","Purdue","North Carolina"
"814",1345,1320,"2016_1320_1345",2016,0.476770180463791,1345,"Northern Iowa","Purdue","Purdue"
"815",1345,1323,"2016_1323_1345",2016,0.526035010814667,1323,"Notre Dame","Purdue","Notre Dame"
"816",1345,1328,"2016_1328_1345",2016,0.582060897350311,1328,"Oklahoma","Purdue","Oklahoma"
"817",1345,1332,"2016_1332_1345",2016,0.646920335292816,1332,"Oregon","Purdue","Oregon"
"818",1345,1333,"2016_1333_1345",2016,0.424097406864166,1345,"Oregon St","Purdue","Purdue"
"819",1345,1338,"2016_1338_1345",2016,0.488651418685913,1345,"Pittsburgh","Purdue","Purdue"
"820",1345,1344,"2016_1344_1345",2016,0.434938997030258,1345,"Providence","Purdue","Purdue"
"821",1355,1112,"2016_1112_1355",2016,0.540839898586274,1112,"Arizona","S Dakota St","Arizona"
"822",1355,1114,"2016_1114_1355",2016,0.630870485305786,1114,"Ark Little Rock","S Dakota St","Ark Little Rock"
"823",1355,1122,"2016_1122_1355",2016,0.42437236905098,1355,"Austin Peay","S Dakota St","S Dakota St"
"824",1355,1124,"2016_1124_1355",2016,0.500051653385162,1124,"Baylor","S Dakota St","Baylor"
"825",1355,1138,"2016_1138_1355",2016,0.440545189380646,1355,"Buffalo","S Dakota St","S Dakota St"
